Customer_ID,Age,Gender,Purchase_Count,Average_Spending,Product_Category,Visit_Frequency,Last_Visit,Customer_Loyalty_Score
17505,60,Male,6,109.18141401566659,Books,4,6,3
17506,33,Male,5,127.1375951377576,Books,5,9,3
17507,28,Other,4,165.26011901910618,Toys,3,11,2
17508,44,Other,3,46.07064987636295,Fashion,1,7,4
17509,58,Other,5,66.42751518620264,Toys,2,6,5
17510,57,Female,10,48.732405234969235,Home,3,1,3
17511,50,Male,7,85.27434585597555,Electronics,1,21,9
17512,20,Male,8,8.0055497118205,Toys,2,5,2
17513,58,Male,7,61.26970652919328,Home,1,16,4
17514,39,Male,4,31.814117304682597,Electronics,5,4,8
17515,60,Other,6,26.82666291583943,Home,4,7,9
17516,57,Male,3,101.66590542831958,Books,0,22,4
17517,48,Other,6,29.81748019919615,Toys,4,14,6
17518,55,Male,7,65.92949504052437,Home,2,28,9
17519,48,Female,6,12.514076704983987,Electronics,1,11,7
17520,42,Female,6,48.32556757125218,Books,1,10,5
17521,55,Other,5,318.08131656872524,Electronics,2,21,8
17522,43,Other,4,46.11433584674021,Books,3,29,1
17523,31,Male,5,26.43664980926081,Fashion,2,23,9
17524,56,Other,2,117.06323291675061,Electronics,2,11,3
17525,42,Other,5,214.25251439792032,Fashion,1,15,7
17526,50,Female,7,81.14005876343936,Electronics,3,9,3
17527,37,Other,4,162.37602893357496,Toys,6,21,5
17528,27,Female,5,115.65651575314251,Books,1,20,6
17529,45,Other,4,66.28022093523147,Electronics,2,8,2
17530,62,Male,10,76.88006107597161,Fashion,2,9,8
17531,35,Other,8,90.26198645436942,Home,2,15,1
17532,41,Male,4,15.591616461171784,Books,4,3,7
17533,62,Male,3,17.73560635714588,Fashion,0,24,6
17534,34,Other,4,195.36281323697514,Toys,3,13,1
17535,35,Female,4,539.4196988733817,Books,2,4,8
17536,29,Male,3,300.652155195105,Home,3,22,9
17537,22,Female,4,249.01993331109475,Fashion,1,19,4
17538,40,Female,4,236.10918876195876,Fashion,2,16,8
17539,27,Male,11,619.4327853566871,Books,1,10,5
17540,32,Male,2,65.26826562321362,Toys,3,7,4
17541,26,Male,7,110.00208918727921,Books,2,6,9
17542,55,Male,9,99.05844238229166,Books,1,6,9
17543,26,Female,7,155.79594193049317,Toys,3,18,9
17544,46,Male,3,12.273054515990605,Fashion,0,23,2
17545,32,Female,5,236.81799792541653,Toys,1,1,7
17546,55,Other,5,18.48654929555234,Toys,2,24,2
17547,53,Male,5,82.57821667390883,Electronics,1,3,1
17548,57,Female,5,89.30356252870271,Electronics,0,7,2
17549,61,Female,3,364.82115256905314,Fashion,1,11,3
17550,39,Other,6,106.65891664832465,Books,0,6,7
17551,52,Female,5,250.24357695623124,Books,0,17,2
17552,56,Male,3,41.927875407618814,Books,5,23,5
17553,40,Other,6,332.94805544191365,Toys,1,3,1
17554,36,Female,4,24.65155302826089,Toys,0,18,1
17555,34,Female,7,84.73148072429312,Home,1,23,9
17556,39,Female,6,28.653206610871973,Toys,3,18,3
17557,55,Other,5,23.33883887732858,Electronics,1,15,4
17558,19,Male,7,88.26955119910215,Fashion,0,1,7
17559,32,Other,6,366.0837113019857,Electronics,1,18,7
17560,51,Other,2,33.02937615191055,Fashion,2,8,1
17561,48,Female,2,69.15263286303757,Toys,3,1,2
17562,28,Male,7,152.3992602868263,Home,0,12,5
17563,27,Other,4,57.31762931517873,Electronics,3,4,1
17564,21,Other,4,44.230306336749564,Electronics,1,27,6
17565,50,Female,6,7.203039492172507,Toys,4,20,8
17566,45,Female,7,98.62359560397755,Home,1,21,6
17567,62,Other,8,323.9244796974746,Home,4,20,2
17568,55,Other,5,57.42815448978496,Fashion,1,26,5
17569,61,Other,8,307.84343359696476,Toys,0,7,6
17570,25,Other,5,17.823967569996604,Electronics,1,22,4
17571,49,Female,9,55.26337604703778,Books,2,3,4
17572,19,Other,3,72.36171777342724,Home,1,22,4
17573,53,Male,2,111.329463581664,Toys,0,26,4
17574,27,Other,11,343.5924214597312,Toys,1,20,8
17575,42,Male,9,5.549368660549003,Books,3,5,6
17576,55,Other,2,36.3044126336192,Home,3,15,7
17577,42,Other,3,66.99001536344981,Toys,2,16,2
17578,36,Female,4,59.023977199394004,Electronics,1,7,5
17579,36,Female,2,213.2834528621517,Fashion,2,7,3
17580,39,Male,5,42.42998681388357,Home,1,18,2
17581,37,Female,7,123.63527479901741,Fashion,3,12,9
17582,52,Male,4,300.03827960824805,Home,3,3,5
17583,36,Male,4,89.26723335809119,Fashion,1,6,1
17584,18,Other,2,21.640956141206836,Electronics,2,4,8
17585,31,Other,11,63.90292207401763,Books,2,20,7
17586,32,Male,6,175.57514948407416,Home,1,22,9
17587,32,Female,6,267.6209629771491,Toys,2,12,3
17588,28,Other,2,27.504757886775682,Books,4,27,9
17589,40,Male,4,44.28089842241597,Books,2,11,8
17590,40,Other,7,13.201783723196996,Home,5,10,4
17591,52,Other,7,133.88950648113567,Fashion,1,13,6
17592,18,Male,2,111.5509895438108,Toys,2,1,1
17593,24,Female,5,349.5301077493897,Home,3,25,2
17594,46,Male,3,50.61398675751698,Fashion,3,11,4
17595,51,Male,10,37.584860078395494,Electronics,1,25,6
17596,54,Other,6,25.86487125842996,Home,2,21,4
17597,27,Female,3,98.61199984765979,Electronics,4,28,5
17598,61,Female,5,206.3298108386959,Fashion,1,26,1
17599,39,Male,5,223.49597949998312,Books,3,27,3
17600,57,Male,6,295.1690653650499,Home,2,9,6
17601,29,Other,6,157.99608777866473,Books,1,29,2
17602,62,Other,3,18.224511652321933,Electronics,1,8,5
17603,29,Male,7,115.83233503348909,Fashion,2,15,1
17604,54,Other,5,18.23693057481378,Toys,3,21,8
17605,51,Female,5,5.429507477987076,Fashion,0,4,8
17606,52,Other,8,251.14507187231973,Home,3,23,1
17607,21,Male,7,55.019160996392436,Electronics,2,10,7
17608,53,Female,5,14.36511180375127,Home,3,28,3
17609,64,Female,8,42.4248045281868,Toys,3,1,5
17610,52,Male,6,30.49764102851012,Fashion,4,11,4
17611,22,Other,5,109.69531073574565,Fashion,5,14,2
17612,30,Male,5,148.6368397984008,Toys,3,15,4
17613,23,Male,9,65.89493668999758,Fashion,2,14,1
17614,35,Male,4,2.3055557403636104,Fashion,2,14,4
17615,52,Male,4,278.52374022651264,Electronics,5,13,4
17616,51,Female,7,12.391905633973185,Electronics,1,20,9
17617,62,Male,4,29.13737407448369,Home,0,15,9
17618,34,Female,4,22.612389678619504,Fashion,1,2,2
17619,36,Other,5,63.06156793944117,Toys,1,16,2
17620,53,Male,4,19.998311635521574,Fashion,1,20,7
17621,50,Male,4,3.377458582557185,Toys,1,27,5
17622,47,Other,7,8.957987751714683,Electronics,2,18,9
17623,61,Other,8,138.85638243392427,Books,1,19,2
17624,55,Female,2,177.21553156455877,Books,5,28,4
17625,49,Other,10,155.45824696645428,Electronics,4,7,9
17626,24,Female,4,105.53536684458982,Books,2,18,2
17627,25,Female,4,23.41853419484048,Home,3,6,7
17628,43,Other,6,42.54628251132818,Books,0,2,8
17629,50,Other,10,223.28202946941627,Home,1,21,2
17630,62,Female,5,83.85423161687717,Books,4,26,2
17631,49,Female,9,66.01336036095114,Home,2,27,6
17632,30,Other,8,191.77112014751,Electronics,1,16,7
17633,39,Male,4,28.752309544214192,Home,2,21,9
17634,39,Female,7,36.13636873412042,Home,3,2,3
17635,36,Other,7,173.17100291931752,Electronics,1,12,4
17636,19,Other,2,81.4833079950887,Electronics,1,15,8
17637,51,Male,4,64.42498509699675,Electronics,0,11,6
17638,53,Other,5,1.1388366408673138,Electronics,2,5,2
17639,38,Female,5,132.7560222141542,Books,0,23,2
17640,39,Female,3,47.530154018538134,Fashion,2,14,2
17641,48,Female,7,15.070884581884389,Home,4,28,5
17642,30,Female,12,87.86338123173417,Toys,3,28,2
17643,64,Female,3,5.906641430891195,Home,3,8,2
17644,64,Male,4,182.22994735935941,Toys,3,8,3
17645,60,Other,6,104.72092005907146,Books,8,6,5
17646,32,Female,1,223.05656388753837,Home,1,29,9
17647,21,Male,5,119.64448364392214,Home,1,7,7
17648,43,Male,4,144.27426398206373,Home,1,6,8
17649,25,Female,6,289.510033188101,Books,5,28,3
17650,57,Male,7,42.26703314690653,Toys,1,3,9
17651,20,Other,5,9.348818907007091,Toys,0,1,8
17652,56,Other,2,25.189832673969924,Fashion,3,24,3
17653,41,Other,5,558.5193268637764,Books,3,22,9
17654,37,Female,5,131.0269460132795,Home,4,28,5
17655,37,Other,11,5.982095446603469,Fashion,0,22,7
17656,60,Other,8,96.75963326604958,Toys,2,21,6
17657,44,Male,2,21.990711604019868,Toys,0,19,5
17658,34,Male,4,169.30845327794788,Books,3,22,4
17659,50,Female,1,103.3623863208145,Books,2,17,5
17660,48,Other,8,32.48579485275045,Toys,1,13,9
17661,34,Female,5,296.92896260705754,Toys,3,25,7
17662,24,Female,8,9.318565556668272,Electronics,1,11,1
17663,33,Female,7,4.134549781231812,Electronics,1,7,6
17664,52,Other,5,241.28006584985638,Electronics,1,15,9
17665,33,Male,4,99.68698075179685,Home,0,29,6
17666,33,Male,3,128.04161758413218,Fashion,1,1,6
17667,50,Female,2,84.14774337319085,Home,2,1,5
17668,22,Female,7,42.77769709257056,Home,1,15,1
17669,23,Other,2,26.66417689165418,Books,1,11,5
17670,30,Female,4,58.585546700527814,Fashion,1,11,5
17671,45,Male,5,374.99473307377474,Books,1,19,7
17672,35,Other,3,42.534658881676236,Books,0,27,7
17673,52,Other,6,14.819098340825116,Books,1,9,1
17674,33,Other,10,33.23826550629722,Toys,4,2,9
17675,34,Male,4,4.065251147773349,Home,2,7,8
17676,34,Female,8,8.261959221312603,Electronics,1,27,3
17677,53,Male,9,33.83218651667194,Home,4,8,7
17678,44,Male,2,1.5735907077195206,Toys,0,2,9
17679,58,Other,3,509.1002302036156,Electronics,5,9,1
17680,52,Male,6,54.798387602223606,Books,0,9,3
17681,45,Other,8,495.10039596645566,Fashion,6,9,3
17682,34,Male,2,147.82021638639168,Home,1,5,8
17683,20,Other,6,95.08943076430755,Toys,4,4,5
17684,49,Male,4,105.31618932050257,Home,2,19,6
17685,61,Other,5,231.80325892409743,Toys,0,25,6
17686,24,Other,5,516.5424052515995,Electronics,1,27,4
17687,24,Other,5,72.546721705912,Books,5,23,5
17688,64,Other,1,31.96111347072929,Electronics,2,22,2
17689,31,Male,6,17.78332313918556,Books,1,4,6
17690,26,Male,5,253.9149977627547,Home,0,4,2
17691,61,Other,7,37.29122721810788,Electronics,4,18,6
17692,22,Other,3,483.79898198691967,Home,0,5,4
17693,34,Female,7,58.23335712215493,Books,5,19,9
17694,32,Other,6,62.60692100385804,Fashion,1,1,4
17695,30,Female,2,37.92207941511162,Books,1,13,6
17696,18,Male,8,145.7517593450597,Books,8,23,9
17697,41,Male,4,0.7742379209560889,Books,2,2,6
17698,32,Female,4,22.619450868722225,Toys,2,1,3
17699,60,Male,7,140.33185395701605,Home,0,29,5
17700,35,Other,8,166.5559450510804,Electronics,3,2,4
17701,34,Male,2,305.5751202386028,Books,2,11,7
17702,29,Male,7,138.82820242064008,Fashion,3,4,3
17703,34,Female,5,85.82673367690448,Fashion,5,21,5
17704,54,Female,3,130.58924989945635,Books,6,10,7
17705,31,Male,6,786.0791353020519,Fashion,4,23,1
17706,53,Male,2,165.52391765412267,Books,1,26,2
17707,58,Female,2,32.191941499412245,Home,2,27,8
17708,59,Other,7,99.34637232827556,Home,0,13,8
17709,31,Other,4,92.66421643055371,Books,3,8,8
17710,61,Female,7,431.94385823371306,Home,0,1,8
17711,32,Other,7,517.2926888408699,Books,1,15,6
17712,25,Male,6,15.607200242442804,Electronics,7,14,2
17713,25,Other,4,28.740770875247527,Books,0,29,4
17714,29,Male,4,18.96183141273733,Electronics,5,2,6
17715,45,Male,3,3.4709429549781694,Toys,3,16,1
17716,23,Other,6,286.8790642822492,Fashion,0,16,5
17717,54,Other,7,417.81988021200453,Electronics,0,1,7
17718,36,Other,5,92.88878953835739,Fashion,3,8,6
17719,18,Other,4,6.158483034611259,Toys,0,18,9
17720,45,Female,4,66.70146105866344,Books,2,20,1
17721,38,Male,6,78.5622256358402,Fashion,5,8,6
17722,44,Other,4,24.128309430554935,Books,1,1,3
17723,50,Other,4,300.70210801431085,Books,3,3,3
17724,30,Other,5,71.03773655695672,Home,1,17,3
17725,62,Male,3,230.3252699839536,Home,3,23,9
17726,41,Other,4,79.060771951085,Toys,2,3,5
17727,63,Male,6,97.81010462042039,Toys,1,5,5
17728,52,Female,5,26.858772518307482,Books,3,1,6
17729,52,Other,3,114.25042040707154,Fashion,2,12,5
17730,39,Male,2,27.48856879232553,Electronics,2,1,4
17731,32,Other,6,23.92598083325667,Toys,1,26,5
17732,26,Male,2,202.72659613282678,Home,2,8,6
17733,19,Male,5,56.64115388239219,Toys,2,22,5
17734,41,Male,3,36.70135222509617,Electronics,4,12,1
17735,20,Other,4,12.549934610120362,Electronics,2,28,1
17736,46,Other,4,31.453961101871254,Books,3,4,9
17737,37,Male,2,105.52254318512624,Home,2,24,4
17738,50,Other,6,63.26357855601227,Toys,0,23,6
17739,25,Other,4,49.65722807816875,Electronics,3,9,9
17740,45,Other,6,105.89909687132206,Books,2,26,1
17741,44,Female,7,19.618529525410356,Fashion,0,13,8
17742,35,Other,4,9.122601145222982,Toys,2,6,8
17743,31,Female,4,86.09850114932637,Toys,0,13,4
17744,21,Other,5,41.29073459001108,Toys,2,21,5
17745,22,Other,8,140.41403885066885,Toys,2,25,4
17746,61,Other,6,3.5665768369390096,Home,1,4,5
17747,29,Male,5,80.34198362677816,Home,2,28,1
17748,49,Other,6,29.29606652958214,Books,2,11,7
17749,56,Male,5,332.2449964147532,Home,5,15,7
17750,21,Female,7,34.34721778811319,Fashion,2,9,5
17751,57,Other,6,61.92999124808827,Fashion,2,27,6
17752,60,Female,7,16.558110113963277,Fashion,1,11,8
17753,38,Other,3,149.2901883048296,Toys,1,27,6
17754,32,Male,5,22.89600772960292,Home,1,15,4
17755,58,Other,4,3.0462644664316767,Books,4,10,1
17756,49,Other,7,18.138292926310235,Toys,3,26,1
17757,53,Female,3,88.66624592459425,Home,3,7,7
17758,28,Male,3,79.23086273861097,Toys,1,26,7
17759,36,Male,7,18.67482021474099,Toys,0,26,6
17760,40,Other,4,142.19355281792082,Books,3,20,5
17761,55,Female,7,123.95077387277283,Fashion,2,9,6
17762,29,Male,6,39.446962382339926,Home,4,4,5
17763,30,Other,6,90.44838635252384,Fashion,1,17,8
17764,28,Male,6,52.033819233345525,Home,2,5,2
17765,43,Other,6,59.145913969401896,Fashion,3,29,4
17766,22,Male,4,344.37392699684494,Fashion,3,24,5
17767,61,Other,7,133.40231940969,Fashion,2,3,9
17768,64,Male,9,76.13950713051578,Fashion,2,24,2
17769,52,Female,5,240.62115724649846,Electronics,1,12,9
17770,54,Female,1,301.21548474216536,Books,2,10,7
17771,32,Other,3,134.88394448452794,Toys,4,29,2
17772,41,Male,7,119.00046281983599,Books,1,5,7
17773,27,Other,7,102.67024147671624,Electronics,3,19,8
17774,59,Other,5,26.631802741823464,Books,1,26,6
17775,63,Male,6,60.96479192113344,Fashion,2,16,6
17776,28,Male,5,34.38096174820348,Home,4,29,5
17777,36,Female,6,102.81126806351169,Electronics,1,17,4
17778,49,Female,2,166.6243377801662,Books,1,4,6
17779,59,Male,1,60.933303519510616,Books,2,9,1
17780,59,Female,4,21.108034377425074,Toys,1,21,3
17781,35,Female,3,57.72028167562314,Home,2,1,6
17782,23,Male,3,83.46967992007147,Fashion,1,24,9
17783,33,Female,6,60.59544678255994,Fashion,1,24,2
17784,46,Female,8,30.003117460797206,Electronics,0,29,9
17785,42,Female,7,274.55663495992906,Toys,5,13,4
17786,23,Other,5,194.56455339268103,Fashion,3,24,8
17787,51,Female,5,304.7697010463581,Books,2,17,1
17788,37,Other,7,160.57931400255646,Fashion,2,27,5
17789,22,Female,5,14.015209314452337,Toys,4,23,5
17790,30,Other,6,34.976121492099445,Books,3,23,7
17791,19,Female,6,48.1105593517152,Home,2,3,4
17792,46,Female,3,164.43857881751612,Fashion,0,8,1
17793,24,Other,1,9.268081294954431,Home,3,16,5
17794,44,Other,6,124.79652206800706,Home,3,21,9
17795,41,Other,2,4.0012017378684295,Toys,1,28,1
17796,54,Male,10,182.28305150316604,Toys,0,29,3
17797,39,Other,7,14.106751470341722,Electronics,1,13,1
17798,43,Other,8,65.11700347227435,Home,3,25,5
17799,48,Male,5,98.61240065268922,Toys,0,10,9
17800,42,Male,3,357.1688639181261,Fashion,3,12,3
17801,20,Male,4,237.33543737108968,Home,4,7,5
17802,37,Female,3,1.0882927126280393,Toys,0,7,9
17803,27,Female,6,236.94155861349827,Home,0,19,6
17804,35,Other,2,122.66795648680473,Books,0,20,5
17805,50,Male,7,186.9091522598242,Books,3,23,5
17806,56,Male,4,90.45628912353543,Books,2,28,5
17807,48,Other,3,101.42805077669534,Home,4,2,5
17808,63,Female,4,30.456257373399847,Home,0,15,4
17809,45,Male,1,158.3745791168113,Fashion,3,22,4
17810,28,Male,8,139.8216181774655,Home,1,6,3
17811,22,Female,3,113.82446611901422,Fashion,3,9,9
17812,37,Male,12,137.97867436183475,Fashion,0,24,4
17813,37,Female,4,125.39036326460877,Books,2,18,4
17814,50,Other,4,169.31533849146416,Books,2,13,9
17815,40,Male,5,97.44631169527493,Toys,5,3,3
17816,25,Other,2,71.34751857987366,Fashion,4,17,4
17817,48,Male,6,326.61163057349245,Toys,1,27,2
17818,26,Male,7,35.64516811784618,Toys,0,10,8
17819,27,Other,5,55.26497303564519,Electronics,1,18,3
17820,59,Other,7,247.10152801501698,Home,2,15,2
17821,41,Female,6,58.703245772834165,Home,2,27,4
17822,53,Female,5,69.72731884441782,Toys,3,4,8
17823,23,Female,3,30.36679043134714,Electronics,1,21,2
17824,43,Female,6,96.43659163562019,Home,2,13,9
17825,56,Other,6,56.60220577232714,Fashion,1,13,6
17826,35,Male,10,134.3419317329819,Books,1,29,5
17827,55,Male,8,78.85310325161475,Home,1,7,2
17828,51,Other,6,4.602988297677315,Electronics,2,28,9
17829,64,Male,7,2.306018362800667,Electronics,2,10,8
17830,27,Male,3,71.76095212508487,Electronics,1,26,9
17831,59,Other,2,92.77115200745881,Toys,4,21,4
17832,30,Male,2,102.54679610108606,Home,1,10,7
17833,64,Other,8,46.34596460827674,Books,2,3,2
17834,64,Female,3,184.16007659094277,Fashion,1,20,2
17835,31,Male,7,110.40216373939653,Books,1,15,3
17836,20,Female,10,174.17644832603122,Toys,3,1,5
17837,40,Female,4,13.803255739985834,Fashion,1,2,4
17838,43,Male,4,54.00324443956163,Home,1,20,2
17839,40,Female,3,262.5714446804521,Home,4,17,2
17840,31,Male,5,247.99639960645518,Electronics,2,25,8
17841,56,Female,4,27.58145142348414,Fashion,0,26,7
17842,47,Other,7,22.64723488619248,Fashion,2,13,2
17843,52,Other,4,224.85058140965126,Books,1,17,1
17844,32,Female,5,40.09175044996003,Toys,3,12,7
17845,36,Other,5,425.18484804877244,Electronics,3,17,1
17846,46,Female,6,55.444715116972496,Toys,5,4,9
17847,47,Female,8,8.853239894903018,Toys,2,10,9
17848,64,Other,8,52.099550620212575,Electronics,0,18,3
17849,52,Other,6,28.672946063837706,Toys,2,25,7
17850,45,Female,6,9.459708695195616,Toys,2,15,1
17851,29,Other,7,148.18224230397504,Electronics,1,15,1
17852,60,Male,4,59.7782251904373,Electronics,4,26,7
17853,59,Female,6,344.8745890417181,Home,2,21,4
17854,45,Male,16,216.70963609718137,Toys,1,18,9
17855,60,Female,7,92.66367819023124,Toys,3,29,5
17856,35,Other,5,14.749902569336196,Fashion,1,11,3
17857,46,Female,8,161.03116009954968,Toys,1,7,7
17858,44,Female,5,4.517604475079289,Toys,3,24,5
17859,47,Male,5,12.83317242169446,Fashion,2,20,7
17860,20,Female,5,398.24540655808113,Fashion,1,16,2
17861,61,Male,6,396.90509286091765,Toys,0,28,6
17862,32,Other,3,129.14707800708342,Toys,1,6,5
17863,18,Other,5,114.42842646608915,Toys,4,21,7
17864,56,Female,9,51.57752359653098,Toys,1,11,4
17865,30,Female,5,34.384248554759786,Toys,3,8,7
17866,32,Other,4,407.1390677732557,Electronics,5,5,2
17867,46,Male,6,22.314924336243397,Electronics,0,13,8
17868,43,Other,4,46.81542136796201,Electronics,2,6,9
17869,40,Other,4,24.13777209229369,Electronics,2,17,9
17870,47,Other,1,149.35032257473148,Electronics,2,13,4
17871,58,Male,6,29.92414360121039,Toys,2,16,7
17872,45,Female,3,44.48466632047169,Home,4,8,5
17873,48,Other,3,41.84568829993031,Electronics,4,13,6
17874,29,Female,8,90.22721188845,Electronics,1,15,7
17875,40,Female,3,233.72439447225108,Books,3,8,8
17876,28,Male,6,47.57471370132244,Toys,3,21,9
17877,57,Other,5,316.7200564183321,Home,1,20,8
17878,40,Other,9,96.412222235999,Electronics,1,14,9
17879,54,Other,6,90.74426669151072,Fashion,1,20,5
17880,38,Female,4,214.0817571680337,Books,3,25,5
17881,26,Male,6,54.17276852210018,Electronics,2,5,7
17882,41,Male,1,55.66141581913083,Fashion,3,14,1
17883,24,Male,4,262.14394904243744,Fashion,1,13,5
17884,35,Other,2,18.295807554286572,Toys,2,22,1
17885,23,Male,7,15.208750127188688,Home,1,13,2
17886,39,Other,2,58.8996790772319,Books,1,18,4
17887,41,Female,6,38.77480532920292,Fashion,2,5,4
17888,52,Male,4,272.49492932439836,Electronics,1,17,7
17889,49,Female,1,370.6933056999496,Electronics,4,12,8
17890,58,Other,7,30.439388751274254,Fashion,1,18,1
17891,35,Male,7,15.410793035015516,Toys,2,19,5
17892,39,Female,3,13.744780183347943,Home,0,17,5
17893,54,Female,2,150.29759844511503,Toys,4,2,7
17894,47,Male,9,68.19242155350567,Home,6,2,8
17895,50,Male,3,73.41251059073355,Electronics,3,12,2
17896,62,Other,3,242.84552283702473,Home,3,3,8
17897,56,Male,8,184.85942360012226,Home,1,22,4
17898,40,Other,3,95.48496939831428,Electronics,1,7,5
17899,19,Male,3,60.16921169628212,Books,0,23,2
17900,26,Female,5,263.67361542851467,Fashion,3,6,9
17901,39,Other,9,19.9963938805422,Toys,1,6,5
17902,18,Other,4,30.07711955135864,Electronics,1,4,4
17903,27,Male,3,86.12598356926561,Electronics,3,6,9
17904,49,Male,5,96.60861169106941,Fashion,3,10,1
17905,63,Female,6,22.94525599476569,Books,0,8,7
17906,24,Male,4,161.46139722430124,Home,0,20,6
17907,27,Other,6,22.995036393902407,Toys,0,22,6
17908,61,Male,7,10.480605634311733,Fashion,1,7,8
17909,64,Female,4,1.955979299133729,Toys,2,16,5
17910,62,Other,7,24.301732395313667,Toys,1,13,5
17911,33,Female,8,134.70234148224625,Fashion,1,29,4
17912,41,Female,2,181.14952307253762,Home,1,6,1
17913,21,Other,8,56.0858268745816,Books,3,10,2
17914,61,Female,9,24.88047304216092,Books,0,16,7
17915,54,Male,2,59.30027722113868,Toys,2,15,6
17916,36,Other,12,21.537432528215472,Electronics,2,20,7
17917,18,Female,4,57.75161055589781,Toys,1,14,5
17918,42,Female,5,104.744418411408,Toys,2,20,8
17919,36,Male,4,40.38497460128014,Home,0,12,3
17920,64,Male,4,32.064570652842654,Books,1,9,5
17921,44,Female,7,431.29889558101866,Fashion,4,26,1
17922,43,Other,4,90.04883941176972,Books,1,23,3
17923,52,Male,8,6.747956728498991,Home,0,29,6
17924,61,Other,6,43.215412283635395,Electronics,1,20,9
17925,36,Female,4,5.184426119904577,Home,2,25,8
17926,33,Male,2,7.057291141755008,Home,1,18,1
17927,45,Other,6,17.649867034022584,Home,1,4,8
17928,64,Female,7,10.421077321360961,Toys,1,14,6
17929,26,Other,3,164.66096519153953,Home,1,21,6
17930,63,Female,5,140.55609931160984,Home,2,12,9
17931,57,Male,6,190.11073021748933,Electronics,1,2,2
17932,34,Female,4,25.68075343669538,Fashion,1,27,5
17933,18,Male,5,24.494218115227888,Books,6,7,8
17934,33,Other,4,181.92965891502368,Home,5,12,3
17935,44,Other,5,684.8446849771873,Electronics,2,29,9
17936,18,Other,3,110.45046348993964,Books,2,6,3
17937,24,Other,5,229.17623398952333,Toys,1,25,4
17938,42,Male,3,85.08930025235489,Electronics,3,23,1
17939,50,Female,4,192.2734014874985,Home,2,11,9
17940,21,Female,2,81.68169529123129,Books,4,9,8
17941,45,Female,5,44.90611929671138,Toys,0,7,4
17942,56,Male,4,64.27641952627737,Home,3,12,1
17943,40,Female,4,20.587146924320965,Fashion,2,10,5
17944,46,Other,7,174.10865230863868,Home,1,19,4
17945,48,Female,1,89.19391877145839,Home,3,23,2
17946,54,Female,3,313.2072338754599,Home,3,13,9
17947,25,Other,4,32.872513807822216,Books,1,9,3
17948,63,Other,3,94.94990697631872,Books,1,24,9
17949,38,Female,6,2.3264625624959834,Books,2,27,3
17950,19,Other,3,63.24075678937964,Toys,2,28,3
17951,41,Other,4,12.656466341456163,Home,2,2,8
17952,19,Male,5,15.90745407427469,Books,1,5,1
17953,45,Male,4,45.230725763147774,Toys,0,20,2
17954,35,Female,5,4.290585315105709,Electronics,3,14,1
17955,43,Other,3,63.80310223943384,Fashion,2,7,1
17956,26,Other,5,15.163053403471697,Fashion,0,11,2
17957,56,Female,4,86.17526958670543,Fashion,2,15,1
17958,28,Male,4,44.98351428980437,Electronics,3,9,8
17959,54,Male,4,85.63776078668434,Books,4,26,6
17960,23,Other,5,42.92495243523468,Fashion,1,11,4
17961,54,Female,5,150.43761480585542,Home,0,13,7
17962,48,Male,1,46.994202054979,Fashion,2,28,3
17963,25,Female,5,114.98018012318494,Home,2,14,3
17964,64,Male,5,41.58164092717135,Fashion,4,3,6
17965,37,Male,4,266.65844474431185,Home,2,22,7
17966,64,Female,6,544.0416650257936,Fashion,0,4,5
17967,29,Male,7,177.4273381227863,Electronics,0,21,6
17968,49,Female,10,16.06111988821021,Home,1,10,5
17969,63,Male,1,60.552021708217616,Electronics,1,3,3
17970,52,Male,8,87.11122962060462,Home,4,7,1
17971,25,Female,3,68.9646395258141,Toys,1,14,7
17972,27,Male,2,20.704558558545372,Books,2,18,9
17973,18,Female,6,52.66307766615363,Fashion,1,27,7
17974,25,Male,7,80.7632972777443,Electronics,1,10,5
17975,64,Other,2,47.09255827029687,Books,5,17,4
17976,31,Other,5,59.16142931134204,Toys,0,17,5
17977,61,Other,5,58.29100366385577,Electronics,3,6,6
17978,49,Other,5,156.97261690653252,Electronics,1,2,3
17979,32,Female,3,2.6484108230838403,Home,0,22,3
17980,33,Other,7,92.76472385959264,Electronics,1,8,2
17981,54,Female,3,199.7549576035637,Toys,1,24,6
17982,50,Male,5,6.298275695389881,Home,5,1,5
17983,43,Other,8,4.547316101948627,Toys,1,28,9
17984,39,Female,10,21.46620387528958,Books,2,29,8
17985,39,Other,12,4.926800074698326,Books,1,1,7
17986,51,Other,5,28.79041788572776,Fashion,1,12,1
17987,45,Female,3,157.55084519760595,Home,4,2,5
17988,62,Male,4,41.15691974276714,Home,2,29,9
17989,37,Female,5,110.49393930673119,Electronics,0,21,8
17990,24,Female,11,27.108511686826496,Books,1,15,3
17991,33,Other,3,457.0674577603706,Books,3,4,5
17992,58,Male,6,34.76970748658575,Toys,5,11,2
17993,34,Male,1,18.63833654041478,Toys,4,11,3
17994,44,Male,7,3.1207188690458363,Fashion,1,24,8
17995,32,Other,3,5.711173690318065,Home,1,18,7
17996,61,Female,8,293.7362180606416,Electronics,2,27,9
17997,31,Female,6,239.7478004961871,Home,2,8,8
17998,33,Male,5,81.48670650351958,Electronics,0,27,1
17999,37,Female,4,30.51720811953062,Fashion,2,29,8
18000,30,Male,5,206.24785853812324,Fashion,0,8,3
18001,42,Other,5,6.501266616927707,Fashion,2,11,7
18002,52,Male,6,51.28406766262669,Fashion,0,4,2
